,node,source,fa_score,la_score,size,abs_fa_score,abs_la_score,feature_name
4539,"('GBIF:2440735', 'Balaenoptera musculus')",species,-0.333333333,-0.833333333,3,0.3333333333333333,0.8333333333333334,"species_tuple_Count_('GBIF:2440735', 'Balaenoptera musculus')"
4540,"('GBIF:5051775', 'Anax imperator')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:5051775', 'Anax imperator')"
4541,"('GBIF:5204104', 'Albula vulpes')",species,0.25,-0.375,8,0.25,0.375,"species_tuple_Count_('GBIF:5204104', 'Albula vulpes')"
4542,"('GBIF:1423540', 'Pyrrhosoma nymphula')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:1423540', 'Pyrrhosoma nymphula')"
4543,"('GBIF:2221752', 'Parribacus perlatus')",species,-0.125,-1,4,0.125,1,"species_tuple_Count_('GBIF:2221752', 'Parribacus perlatus')"
4544,"('GBIF:9442269', 'Procambarus virginalis')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:9442269', 'Procambarus virginalis')"
4545,"('GBIF:2227309', 'Procambarus fallax')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2227309', 'Procambarus fallax')"
4546,"('GBIF:2418684', 'Scyliorhinus canicula')",species,0.3333333333333333,-1,3,0.3333333333333333,1,"species_tuple_Count_('GBIF:2418684', 'Scyliorhinus canicula')"
4547,"('GBIF:2481764', 'Calidris pusilla')",species,0,-1,2,0,1,"species_tuple_Count_('GBIF:2481764', 'Calidris pusilla')"
4548,"('GBIF:8469118', 'Tringa ameghini')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:8469118', 'Tringa ameghini')"
4549,"('GBIF:8624791', 'Ereunetes rayi')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:8624791', 'Ereunetes rayi')"
4550,"('GBIF:5229400', 'Calidris himantopus')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:5229400', 'Calidris himantopus')"
4551,"('GBIF:2481776', 'Arenaria interpres')",species,0.25,-1,2,0.25,1,"species_tuple_Count_('GBIF:2481776', 'Arenaria interpres')"
4552,"('GBIF:2480328', 'Pluvialis dominica')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:2480328', 'Pluvialis dominica')"
4553,"('GBIF:5229261', 'Sterna acuticauda')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:5229261', 'Sterna acuticauda')"
4554,"('GBIF:2480324', 'Charadrius alticola')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:2480324', 'Charadrius alticola')"
4555,"('GBIF:8292425', 'Calidris subruficollis')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:8292425', 'Calidris subruficollis')"
4556,"('GBIF:2481765', 'Calidris canutus')",species,0.125,-0.875,4,0.125,0.875,"species_tuple_Count_('GBIF:2481765', 'Calidris canutus')"
4557,"('GBIF:2413096', 'Herklotsichthys quadrimaculatus')",species,-0.75,-1,2,0.75,1,"species_tuple_Count_('GBIF:2413096', 'Herklotsichthys quadrimaculatus')"
4558,"('GBIF:2413224', 'Sardina pilchardus')",species,-0.111111111,-0.555555556,9,0.1111111111111111,0.5555555555555556,"species_tuple_Count_('GBIF:2413224', 'Sardina pilchardus')"
4559,"('GBIF:5214420', 'Mallotus villosus')",species,-1,0,2,1,0,"species_tuple_Count_('GBIF:5214420', 'Mallotus villosus')"
4560,"('GBIF:2413220', 'Amblygaster clupeoides')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2413220', 'Amblygaster clupeoides')"
4561,"('GBIF:2412967', 'Dussumieria acuta')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2412967', 'Dussumieria acuta')"
4562,"('GBIF:2413207', 'Amblygaster sirm')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2413207', 'Amblygaster sirm')"
4563,"('GBIF:4329507', 'Tracheliastes polycolpus')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:4329507', 'Tracheliastes polycolpus')"
4564,"('GBIF:5967489', 'Schistosoma mansoni')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:5967489', 'Schistosoma mansoni')"
4565,"('GBIF:2183465', 'Dermacentor variabilis')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2183465', 'Dermacentor variabilis')"
4566,"('GBIF:4409642', 'Leuciscus burdigalensis')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:4409642', 'Leuciscus burdigalensis')"
4567,"('GBIF:3196095', 'Ecklonia radiata')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:3196095', 'Ecklonia radiata')"
4568,"('GBIF:5422383', 'Laminaria hyperborea')",species,-0.428571429,-0.142857143,7,0.42857142857142855,0.14285714285714285,"species_tuple_Count_('GBIF:5422383', 'Laminaria hyperborea')"
4569,"('GBIF:8954340', 'Laminaria pallida')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:8954340', 'Laminaria pallida')"
4570,"('GBIF:5422372', 'Laminaria pallida')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:5422372', 'Laminaria pallida')"
4571,"('GBIF:3197431', 'Scytothalia dorycarpa')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:3197431', 'Scytothalia dorycarpa')"
4572,"('GBIF:3197248', 'Sargassum ilicifolium')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:3197248', 'Sargassum ilicifolium')"
4573,"('GBIF:5422328', 'Macrocystis pyrifera')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:5422328', 'Macrocystis pyrifera')"
4574,"('GBIF:5285134', 'Pinus cembra')",species,-0.1,-0.2,5,0.1,0.2,"species_tuple_Count_('GBIF:5285134', 'Pinus cembra')"
4575,"('GBIF:2480637', 'Accipiter nisus')",species,-0.6,-1,5,0.6,1,"species_tuple_Count_('GBIF:2480637', 'Accipiter nisus')"
4576,"('GBIF:2481748', 'Calidris alba')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:2481748', 'Calidris alba')"
4577,"('GBIF:9761484', 'Anas platyrhynchos')",species,-0.142857143,-0.571428571,7,0.14285714285714285,0.5714285714285714,"species_tuple_Count_('GBIF:9761484', 'Anas platyrhynchos')"
4578,"('GBIF:2474944', 'Grus japonensis')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2474944', 'Grus japonensis')"
4579,"('GBIF:2415643', 'Merluccius merluccius')",species,0.5,0,4,0.5,0,"species_tuple_Count_('GBIF:2415643', 'Merluccius merluccius')"
4580,"('GBIF:2415777', 'Micromesistius poutassou')",species,1,0,2,1,0,"species_tuple_Count_('GBIF:2415777', 'Micromesistius poutassou')"
4581,"('GBIF:2285980', 'Pecten maximus')",species,-0.333333333,0,3,0.3333333333333333,0,"species_tuple_Count_('GBIF:2285980', 'Pecten maximus')"
4582,"('GBIF:2409391', 'Lepidorhombus whiffiagonis')",species,1,1,1,1,1,"species_tuple_Count_('GBIF:2409391', 'Lepidorhombus whiffiagonis')"
4583,"('GBIF:2415070', 'Lophius budegassa')",species,1,1,1,1,1,"species_tuple_Count_('GBIF:2415070', 'Lophius budegassa')"
4584,"('GBIF:2480964', 'Morus bassanus')",species,0.375,-0.5,4,0.375,0.5,"species_tuple_Count_('GBIF:2480964', 'Morus bassanus')"
4585,"('GBIF:2224359', 'Paralithodes camtschaticus')",species,1,1,1,1,1,"species_tuple_Count_('GBIF:2224359', 'Paralithodes camtschaticus')"
4586,"('GBIF:2415075', 'Lophius piscatorius')",species,1,1,1,1,1,"species_tuple_Count_('GBIF:2415075', 'Lophius piscatorius')"
4587,"('GBIF:2415788', 'Merlangius merlangus')",species,0.5,0,4,0.5,0,"species_tuple_Count_('GBIF:2415788', 'Merlangius merlangus')"
4588,"('GBIF:3128547', 'Centaurea jacea')",species,0.14285714285714285,-0.857142857,7,0.14285714285714285,0.8571428571428571,"species_tuple_Count_('GBIF:3128547', 'Centaurea jacea')"
4589,"('GBIF:2985192', 'Hirtella physophora')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:2985192', 'Hirtella physophora')"
4590,"('GBIF:1316261', 'Allomerus decemarticulatus')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:1316261', 'Allomerus decemarticulatus')"
4591,"('GBIF:5285740', 'Pinus caribaea')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:5285740', 'Pinus caribaea')"
4592,"('GBIF:5285241', 'Pinus taeda')",species,0.071428571,-0.142857143,7,0.071428571,0.14285714285714285,"species_tuple_Count_('GBIF:5285241', 'Pinus taeda')"
4593,"('GBIF:2435451', 'Sarcophilus harrisii')",species,1,1,1,1,1,"species_tuple_Count_('GBIF:2435451', 'Sarcophilus harrisii')"
4594,"('GBIF:1421161', 'Cordulegaster boltonii')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:1421161', 'Cordulegaster boltonii')"
4595,"('GBIF:2876213', 'Alnus glutinosa')",species,-0.466666667,-0.633333333,15,0.4666666666666667,0.6333333333333333,"species_tuple_Count_('GBIF:2876213', 'Alnus glutinosa')"
4596,"('GBIF:2875979', 'Corylus avellana')",species,-0.357142857,-0.428571429,7,0.35714285714285715,0.42857142857142855,"species_tuple_Count_('GBIF:2875979', 'Corylus avellana')"
4597,"('GBIF:5271221', 'Chlamydomonas reinhardtii')",species,-0.125,-0.5,4,0.125,0.5,"species_tuple_Count_('GBIF:5271221', 'Chlamydomonas reinhardtii')"
4598,"('GBIF:4409010', 'Parus montanus')",species,-0.333333333,0,3,0.3333333333333333,0,"species_tuple_Count_('GBIF:4409010', 'Parus montanus')"
4599,"('GBIF:2369950', 'Hypselecara temporalis')",species,-0.4,-1,5,0.4,1,"species_tuple_Count_('GBIF:2369950', 'Hypselecara temporalis')"
4600,"('GBIF:4120808', 'Drepanostachyum falcatum')",species,-0.5,-1,1,0.5,1,"species_tuple_Count_('GBIF:4120808', 'Drepanostachyum falcatum')"
4601,"('GBIF:3152707', 'Abelmoschus esculentus')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:3152707', 'Abelmoschus esculentus')"
4602,"('GBIF:5229359', 'Puffinus tenuirostris')",species,0.083333333,-1,6,0.083333333,1,"species_tuple_Count_('GBIF:5229359', 'Puffinus tenuirostris')"
4603,"('GBIF:2481410', 'Thalassarche melanophris')",species,0.25,-0.5,6,0.25,0.5,"species_tuple_Count_('GBIF:2481410', 'Thalassarche melanophris')"
4604,"('GBIF:2481353', 'Fratercula arctica')",species,0.25,-1,2,0.25,1,"species_tuple_Count_('GBIF:2481353', 'Fratercula arctica')"
4605,"('GBIF:6370689', 'Capparis spinosa')",species,-0.333333333,-0.333333333,6,0.3333333333333333,0.3333333333333333,"species_tuple_Count_('GBIF:6370689', 'Capparis spinosa')"
4606,"('GBIF:1824131', 'Thaumetopoea pityocampa')",species,0.6,0,5,0.6,0,"species_tuple_Count_('GBIF:1824131', 'Thaumetopoea pityocampa')"
4607,"('GBIF:7306211', 'Pinus sylvestris')",species,0.26666666666666666,-0.366666667,15,0.26666666666666666,0.36666666666666664,"species_tuple_Count_('GBIF:7306211', 'Pinus sylvestris')"
4608,"('GBIF:8116613', 'Pinus sylvestris')",species,0.26666666666666666,-0.366666667,15,0.26666666666666666,0.36666666666666664,"species_tuple_Count_('GBIF:8116613', 'Pinus sylvestris')"
4609,"('GBIF:7718215', 'Pinus sylvestris')",species,0.26666666666666666,-0.366666667,15,0.26666666666666666,0.36666666666666664,"species_tuple_Count_('GBIF:7718215', 'Pinus sylvestris')"
4610,"('GBIF:1870532', 'Cactoblastis cactorum')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:1870532', 'Cactoblastis cactorum')"
4611,"('GBIF:1228034', 'Dendroctonus frontalis')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:1228034', 'Dendroctonus frontalis')"
4612,"('GBIF:2735462', 'Oenocarpus bataua')",species,-1,-0.5,2,1,0.5,"species_tuple_Count_('GBIF:2735462', 'Oenocarpus bataua')"
4613,"('GBIF:2985511', 'Licania alba')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2985511', 'Licania alba')"
4614,"('GBIF:3154736', 'Oxandra asbeckii')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:3154736', 'Oxandra asbeckii')"
4615,"('GBIF:3082366', 'Lecythis persistens')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:3082366', 'Lecythis persistens')"
4616,"('GBIF:3863681', 'Miconia tschudyoides')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:3863681', 'Miconia tschudyoides')"
4617,"('GBIF:7845581', 'Xylopia nitida')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:7845581', 'Xylopia nitida')"
4618,"('GBIF:5073640', 'Drosophila elegans')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:5073640', 'Drosophila elegans')"
4619,"('GBIF:8412190', 'Drosophila elegans')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:8412190', 'Drosophila elegans')"
4620,"('GBIF:5074359', 'Drosophila gunungcola')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:5074359', 'Drosophila gunungcola')"
4621,"('GBIF:3084923', 'Alternanthera philoxeroides')",species,-1,-0.5,2,1,0.5,"species_tuple_Count_('GBIF:3084923', 'Alternanthera philoxeroides')"
4622,"('GBIF:2398497', 'Amblyglyphidodon aureus')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2398497', 'Amblyglyphidodon aureus')"
4623,"('GBIF:2384812', 'Lutjanus stellatus')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2384812', 'Lutjanus stellatus')"
4624,"('GBIF:5210953', 'Boops lineatus')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:5210953', 'Boops lineatus')"
4625,"('GBIF:5028499', 'Venturia canescens')",species,0.3333333333333333,-0.666666667,3,0.3333333333333333,0.6666666666666666,"species_tuple_Count_('GBIF:5028499', 'Venturia canescens')"
4626,"('GBIF:1398349', 'Trichogrammatoidea bactrae')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:1398349', 'Trichogrammatoidea bactrae')"
4627,"('GBIF:4498457', 'Trichogramma buesi')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:4498457', 'Trichogramma buesi')"
4628,"('GBIF:1257656', 'Cotesia glomerata')",species,0,-1,4,0,1,"species_tuple_Count_('GBIF:1257656', 'Cotesia glomerata')"
4629,"('GBIF:1398771', 'Trichogramma evanescens')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:1398771', 'Trichogramma evanescens')"
4630,"('GBIF:1257857', 'Cotesia rubecula')",species,0,-1,2,0,1,"species_tuple_Count_('GBIF:1257857', 'Cotesia rubecula')"
4631,"('GBIF:1886305', 'Ostrinia nubilalis')",species,-1,0,2,1,0,"species_tuple_Count_('GBIF:1886305', 'Ostrinia nubilalis')"
4632,"('GBIF:1309708', 'Leptopilina heterotoma')",species,0,-0.5,2,0,0.5,"species_tuple_Count_('GBIF:1309708', 'Leptopilina heterotoma')"
4633,"('GBIF:4470279', 'Graphoderus bilineatus')",species,0,1,2,0,1,"species_tuple_Count_('GBIF:4470279', 'Graphoderus bilineatus')"
4634,"('GBIF:1427721', 'Crocothemis erythraea')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:1427721', 'Crocothemis erythraea')"
4635,"('GBIF:2378270', 'Gobiusculus flavescens')",species,0,0,4,0,0,"species_tuple_Count_('GBIF:2378270', 'Gobiusculus flavescens')"
4636,"('GBIF:9195230', 'Spilotes pullatus')",species,-0.333333333,-0.333333333,3,0.3333333333333333,0.3333333333333333,"species_tuple_Count_('GBIF:9195230', 'Spilotes pullatus')"
4637,"('GBIF:2433753', 'Lutra lutra')",species,0.3333333333333333,-1,3,0.3333333333333333,1,"species_tuple_Count_('GBIF:2433753', 'Lutra lutra')"
4638,"('GBIF:3040983', 'Raphanus raphanistrum')",species,1,0,2,1,0,"species_tuple_Count_('GBIF:3040983', 'Raphanus raphanistrum')"
4639,"('GBIF:2150951', 'Dolomedes plantarius')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:2150951', 'Dolomedes plantarius')"
4640,"('GBIF:2150955', 'Dolomedes fimbriatus')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2150955', 'Dolomedes fimbriatus')"
4641,"('GBIF:2150962', 'Dolomedes triton')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2150962', 'Dolomedes triton')"
4642,"('GBIF:6717741', 'Mecaphesa asperata')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:6717741', 'Mecaphesa asperata')"
4643,"('GBIF:5169153', 'Lycosa transversa')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:5169153', 'Lycosa transversa')"
4644,"('GBIF:5169282', 'Lycosa lativulva')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:5169282', 'Lycosa lativulva')"
4645,"('GBIF:2145795', 'Trochosa insignis')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:2145795', 'Trochosa insignis')"
4646,"('GBIF:5169300', 'Lycosa subfusca')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:5169300', 'Lycosa subfusca')"
4647,"('GBIF:2146204', 'Pardosa sagei')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:2146204', 'Pardosa sagei')"
4648,"('GBIF:5968618', 'Jacquinotia edwardsi')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:5968618', 'Jacquinotia edwardsi')"
4649,"('GBIF:5970596', 'Libidoclaea granaria')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:5970596', 'Libidoclaea granaria')"
4650,"('GBIF:2179068', 'Argyroneta aquatica')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2179068', 'Argyroneta aquatica')"
4651,"('GBIF:2146260', 'Pardosa pullata')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2146260', 'Pardosa pullata')"
4652,"('GBIF:8140167', 'Nitzschia palea')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:8140167', 'Nitzschia palea')"
4653,"('GBIF:2582427', 'Hymenoscyphus tetracladius')",species,-0.333333333,-1,3,0.3333333333333333,1,"species_tuple_Count_('GBIF:2582427', 'Hymenoscyphus tetracladius')"
4654,"('GBIF:2590488', 'Tetrachaetum elegans')",species,-0.333333333,-1,3,0.3333333333333333,1,"species_tuple_Count_('GBIF:2590488', 'Tetrachaetum elegans')"
4655,"('GBIF:5256792', 'Lemonniera terrestris')",species,-0.333333333,-1,3,0.3333333333333333,1,"species_tuple_Count_('GBIF:5256792', 'Lemonniera terrestris')"
4656,"('GBIF:4352332', 'Phoenicopterus roseus')",species,-0.1,-1,5,0.1,1,"species_tuple_Count_('GBIF:4352332', 'Phoenicopterus roseus')"
4657,"('GBIF:2431529', 'Plethodon jordani')",species,1,1,1,1,1,"species_tuple_Count_('GBIF:2431529', 'Plethodon jordani')"
4658,"('GBIF:2073121', 'Sitobion avenae')",species,0,-0.5,4,0,0.5,"species_tuple_Count_('GBIF:2073121', 'Sitobion avenae')"
4659,"('GBIF:2430565', 'Pelobates cultripes')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:2430565', 'Pelobates cultripes')"
4660,"('GBIF:2429783', 'Spea hammondii')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:2429783', 'Spea hammondii')"
4661,"('GBIF:3089561', 'Centaurea cyanus')",species,1,-0.666666667,3,1,0.6666666666666666,"species_tuple_Count_('GBIF:3089561', 'Centaurea cyanus')"
4662,"('GBIF:5290143', 'Brachypodium distachyon')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:5290143', 'Brachypodium distachyon')"
4663,"('GBIF:2926903', 'Teucrium botrys')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:2926903', 'Teucrium botrys')"
4664,"('GBIF:2891488', 'Geranium molle')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:2891488', 'Geranium molle')"
4665,"('GBIF:5290097', 'Alopecurus myosuroides')",species,1,-1,2,1,1,"species_tuple_Count_('GBIF:5290097', 'Alopecurus myosuroides')"
4666,"('GBIF:3104179', 'Tripleurospermum inodorum')",species,0,0,2,0,0,"species_tuple_Count_('GBIF:3104179', 'Tripleurospermum inodorum')"
4667,"('GBIF:2703777', 'Bromus hordeaceus')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:2703777', 'Bromus hordeaceus')"
4668,"('GBIF:3223199', 'Pseudomonas fluorescens')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:3223199', 'Pseudomonas fluorescens')"
4669,"('GBIF:5427601', 'Proteus mirabilis')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:5427601', 'Proteus mirabilis')"
4670,"('GBIF:3221980', 'Enterobacter cloacae')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:3221980', 'Enterobacter cloacae')"
4671,"('GBIF:5427575', 'Escherichia albertii')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:5427575', 'Escherichia albertii')"
4672,"('GBIF:5427571', 'Escherichia fergusonii')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:5427571', 'Escherichia fergusonii')"
4673,"('GBIF:9166586', 'Enterobacter kobei')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:9166586', 'Enterobacter kobei')"
4674,"('GBIF:3222025', 'Hafnia alvei')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:3222025', 'Hafnia alvei')"
4675,"('GBIF:9281703', 'Klebsiella aerogenes')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:9281703', 'Klebsiella aerogenes')"
4676,"('GBIF:2436447', 'Microcebus murinus')",species,1,-1,3,1,1,"species_tuple_Count_('GBIF:2436447', 'Microcebus murinus')"
4677,"('GBIF:2496782', 'Aegotheles cristatus')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:2496782', 'Aegotheles cristatus')"
4678,"('GBIF:4266980', 'Microcebus berthae')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:4266980', 'Microcebus berthae')"
4679,"('GBIF:3146791', 'Erigeron canadensis')",species,-0.333333333,-0.333333333,3,0.3333333333333333,0.3333333333333333,"species_tuple_Count_('GBIF:3146791', 'Erigeron canadensis')"
4680,"('GBIF:3085440', 'Cerastium glomeratum')",species,1,-0.5,2,1,0.5,"species_tuple_Count_('GBIF:3085440', 'Cerastium glomeratum')"
4681,"('GBIF:2928390', 'Convolvulus arvensis')",species,0.2,0.2,5,0.2,0.2,"species_tuple_Count_('GBIF:2928390', 'Convolvulus arvensis')"
4682,"('GBIF:3152374', 'Malva sylvestris')",species,0,0,2,0,0,"species_tuple_Count_('GBIF:3152374', 'Malva sylvestris')"
4683,"('GBIF:9182765', 'Calendula arvensis')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:9182765', 'Calendula arvensis')"
4684,"('GBIF:8760504', 'Convolvulus arvensis')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:8760504', 'Convolvulus arvensis')"
4685,"('GBIF:2772020', 'Muscari neglectum')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:2772020', 'Muscari neglectum')"
4686,"('GBIF:8559046', 'Muscari neglectum')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:8559046', 'Muscari neglectum')"
4687,"('GBIF:7920199', 'Diplotaxis erucoides')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:7920199', 'Diplotaxis erucoides')"
4688,"('GBIF:9192369', 'Mercurialis annua')",species,1,-1,2,1,1,"species_tuple_Count_('GBIF:9192369', 'Mercurialis annua')"
4689,"('GBIF:2926679', 'Lamium amplexicaule')",species,1,-1,2,1,1,"species_tuple_Count_('GBIF:2926679', 'Lamium amplexicaule')"
4690,"('GBIF:8078464', 'Calendula arvensis')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:8078464', 'Calendula arvensis')"
4691,"('GBIF:7763805', 'Calendula arvensis')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:7763805', 'Calendula arvensis')"
4692,"('GBIF:5334217', 'Fumaria officinalis')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:5334217', 'Fumaria officinalis')"
4693,"('GBIF:7649440', 'Cardamine hirsuta')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:7649440', 'Cardamine hirsuta')"
4694,"('GBIF:4129708', 'Lolium multiflorum')",species,0.3333333333333333,-1,3,0.3333333333333333,1,"species_tuple_Count_('GBIF:4129708', 'Lolium multiflorum')"
4695,"('GBIF:5384393', 'Amaranthus palmeri')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:5384393', 'Amaranthus palmeri')"
4696,"('GBIF:2929892', 'Solanum elaeagnifolium')",species,1,-1,1,1,1,"species_tuple_Count_('GBIF:2929892', 'Solanum elaeagnifolium')"
4697,"('GBIF:5285533', 'Pinus banksiana')",species,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,"species_tuple_Count_('GBIF:5285533', 'Pinus banksiana')"
4698,"('GBIF:8202938', 'Pinus banksiana')",species,0,1,2,0,1,"species_tuple_Count_('GBIF:8202938', 'Pinus banksiana')"
4699,"('GBIF:5284802', 'Picea mariana')",species,-0.2,-0.6,5,0.2,0.6,"species_tuple_Count_('GBIF:5284802', 'Picea mariana')"
4700,"('GBIF:5284982', 'Pinus strobus')",species,0,0,2,0,0,"species_tuple_Count_('GBIF:5284982', 'Pinus strobus')"
4701,"('GBIF:5102666', 'Choristoneura fumiferana')",species,1,1,4,1,1,"species_tuple_Count_('GBIF:5102666', 'Choristoneura fumiferana')"
4702,"('GBIF:5285067', 'Pinus resinosa')",species,-0.333333333,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,"species_tuple_Count_('GBIF:5285067', 'Pinus resinosa')"
4703,"('GBIF:5285604', 'Pinus halepensis')",species,0.035714286,0.14285714285714285,14,0.035714286,0.14285714285714285,"species_tuple_Count_('GBIF:5285604', 'Pinus halepensis')"
4704,"('GBIF:8166937', 'Picea mariana')",species,1,1,1,1,1,"species_tuple_Count_('GBIF:8166937', 'Picea mariana')"
4705,"('GBIF:5219303', 'Vulpes lagopus')",species,-0.333333333,-0.333333333,3,0.3333333333333333,0.3333333333333333,"species_tuple_Count_('GBIF:5219303', 'Vulpes lagopus')"
4706,"('GBIF:2481613', 'Stercorarius longicaudus')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2481613', 'Stercorarius longicaudus')"
4707,"('GBIF:2481680', 'Limosa haemastica')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:2481680', 'Limosa haemastica')"
4708,"('GBIF:2480283', 'Charadrius melodus')",species,-0.833333333,0,3,0.8333333333333334,0,"species_tuple_Count_('GBIF:2480283', 'Charadrius melodus')"
4709,"('GBIF:2730240', 'Eriophorum scheuchzeri')",species,0,-0.5,2,0,0.5,"species_tuple_Count_('GBIF:2730240', 'Eriophorum scheuchzeri')"
4710,"('GBIF:9616058', 'Falco tinnunculus')",species,0.041666666666666664,-0.666666667,12,0.041666666666666664,0.6666666666666666,"species_tuple_Count_('GBIF:9616058', 'Falco tinnunculus')"
4711,"('GBIF:5219530', 'Propithecus verreauxi')",species,-1,-1,1,1,1,"species_tuple_Count_('GBIF:5219530', 'Propithecus verreauxi')"
4712,"('GBIF:2436637', 'Cebus capucinus')",species,-0.333333333,-1,3,0.3333333333333333,1,"species_tuple_Count_('GBIF:2436637', 'Cebus capucinus')"
4713,"('GBIF:2487626', 'Pipra filicauda')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:2487626', 'Pipra filicauda')"
4714,"('GBIF:5789156', 'Acrocephalus sechellensis')",species,-1,-1,2,1,1,"species_tuple_Count_('GBIF:5789156', 'Acrocephalus sechellensis')"
